13,43
14,25
5,11
4,23
9,21
14,24
9,12
17,0
19,45
7,35
7,3
8,10
3,0
11,7
17,29
16,1
0,34
1,25
11,46
15,16
9,41
2,27
11,44
19,39
6,1
8,14
6,34
0,16
1,25
10,43
18,24
6,32
4,35
1,31
7,8
6,16
15,16
4,10
0,34
1,32
3,33
11,22
16,30
17,11
3,32
10,23
12,41
5,10
3,35
14,30
4,23
9,14
13,9
4,8
6,26
5,8
17,14
3,35
18,15
11,34
16,27
17,31
13,6
19,32
15,2
11,27
11,42
18,21
9,20
14,35
13,5
12,21
16,35
16,47
15,31
11,8
0,36
12,47
15,16
4,18
19,28
4,0
7,11
12,32
12,35
18,27
10,44
0,32
0,5
18,47
11,14
13,48
15,19
1,34
11,31
11,42
9,14
12,29
5,25
3,20
3,6
15,41
18,24
6,43
17,47
13,21
6,36
1,20
18,47
15,21
13,22
3,17
7,4
17,14
5,20
9,39
4,14
19,2
2,24
17,35
15,3
1,11
1,33
15,28
19,21
19,1
13,41
4,15
12,27
14,36
19,13
9,27
13,22
1,8
4,7
18,40
16,2
15,2
2,8
15,30
13,43
12,27
15,12
19,18
0,6
11,43
8,34
4,8
0,35
15,20
16,19
17,6
11,24
17,7
19,14
3,42
3,47
10,46
4,36
18,6
14,1
18,35
0,10
0,1
2,4
18,20
2,43
7,22
4,13
16,33
16,22
3,8
10,3
5,43
11,2
0,48
19,27
11,2
2,27
15,29
19,18
10,43
4,7
19,34
2,12
11,49
11,10
9,7
4,47
12,1
14,43
12,29
13,29
3,45
11,40
4,4
14,0
1,16
10,28
19,18
7,15
12,13
9,7
14,0
12,35
1,41
15,31
8,5
17,28
5,5
14,26
0,48
4,22
14,12
5,42
14,40
4,26
14,35
17,11
12,1
3,29
17,24
14,17
12,17
9,16
18,40
4,25
1,5
17,6
7,43
19,27
18,28
5,42
1,28
3,49
14,1
5,27
12,14
11,26
15,21
13,23
15,3
8,35
16,25
7,28
14,12
3,11
14,42
6,31
8,16
13,47
15,20
4,12
17,32
14,9
3,7
6,15
0,6
5,1
19,2
15,46
0,32
12,29
0,31
3,17
1,41
18,45
6,38
11,48
0,7
0,12
19,35
14,28
14,11
8,4
19,18
14,21
13,10
6,47
2,47
12,10
16,24
3,27
10,8
15,5
4,45
6,14
8,9
15,29
2,12
9,19
5,3
9,10
11,6
8,47
16,36
15,18
1,33
12,12
11,49
1,41
17,15
6,26
16,16
19,37
11,43
9,5
10,25
14,39
9,13
8,7
17,27
0,3
16,24
16,20
11,46
1,12
9,17
1,39
17,1
7,27
6,33
0,5
5,33
16,19
14,9
7,38
4,47
4,35
9,39
2,42
15,0
13,28
17,19
14,0
7,49
9,16
1,5
1,6
11,34
5,8
4,44
11,3
8,40
1,16
13,15
9,27
17,1
5,42
12,25
6,9
0,44
8,26
5,11
19,25
15,31
0,5
15,34
1,34
15,9
7,4
9,8
13,14
5,14
11,0
10,16
10,44
18,43
4,44
14,30
19,25
16,41
19,8
17,16
1,11
12,41
15,33
11,28
13,13
3,17
10,16
6,40
11,40
3,11
7,36
0,13
18,6
1,33
16,25
18,18
17,4
0,35
