6,32
14,19
17,35
11,32
0,5
19,12
9,21
1,36
19,5
14,44
15,4
6,27
4,49
15,31
4,48
9,7
3,37
16,5
14,32
16,22
18,41
1,31
8,30
17,23
16,9
15,39
12,47
7,49
9,0
10,41
15,18
18,12
9,46
12,47
15,1
7,14
16,14
0,13
18,15
9,10
14,25
7,49
5,21
1,34
17,25
9,9
16,12
4,38
5,24
16,18
9,5
11,25
12,44
2,8
1,49
1,11
11,49
10,9
13,36
19,49
5,12
15,21
15,16
14,39
12,27
0,3
7,42
13,0
11,9
16,14
12,0
11,11
16,27
8,13
17,20
10,17
3,19
12,7
16,48
8,48
17,4
1,25
1,0
12,1
6,41
13,44
8,19
16,22
14,19
6,44
1,4
1,11
10,24
2,12
6,47
17,39
14,11
18,40
17,8
13,8
3,11
5,17
0,28
14,12
2,49
7,12
8,46
6,39
0,4
8,1
4,0
5,30
6,1
19,28
1,7
13,3
0,33
13,0
7,21
1,48
12,17
0,27
1,25
3,18
9,23
5,48
0,16
18,43
0,42
10,15
3,46
6,23
4,44
11,27
10,31
18,27
1,18
14,25
5,0
17,20
7,47
13,6
18,22
11,12
16,13
5,38
9,5
1,5
17,48
5,3
7,46
10,16
14,28
4,41
17,10
18,34
10,37
18,19
4,29
15,47
3,20
13,18
3,32
14,31
11,12
9,29
14,46
16,31
11,19
10,43
1,31
8,33
17,41
15,12
15,31
13,10
1,31
9,15
17,11
19,3
8,19
19,0
2,45
5,5
15,19
12,49
11,44
18,47
7,7
15,48
14,16
7,43
1,31
3,23
5,18
7,49
12,48
13,39
1,18
12,38
8,27
8,32
12,6
2,33
18,18
5,12
19,17
2,20
8,4
9,23
19,9
5,3
7,13
18,20
4,10
12,45
17,47
5,45
5,19
16,12
5,9
12,47
2,9
3,5
8,27
18,48
14,48
2,10
14,34
14,42
11,1
11,25
7,36
17,3
17,13
0,26
10,11
11,8
12,35
11,9
10,13
5,38
4,43
11,30
16,28
9,2
2,28
11,13
14,34
9,37
12,17
6,7
1,44
17,25
3,37
13,23
1,46
6,28
3,24
18,13
1,43
11,35
6,34
11,19
0,20
11,19
12,25
1,25
9,9
4,2
18,7
11,42
8,2
6,25
3,34
5,18
13,13
4,10
0,19
5,18
18,25
12,10
15,48
2,35
12,25
6,32
14,21
17,15
5,41
4,12
12,19
1,33
12,35
15,37
9,27
14,27
17,38
5,26
11,45
5,47
12,27
5,44
11,12
17,43
11,28
16,28
9,22
15,5
3,35
8,1
12,21
14,35
6,23
4,18
4,40
15,37
0,29
3,46
1,12
12,13
18,32
5,46
9,17
18,11
